op_type, op_index, network_size, n_connections, total_time
join, 2023, 719, 236, 194.04830377387285
join, 2024, 720, 238, 169.86624357343163
lookup, 2025, 720, 9, 8.195879689808583
lookup, 2026, 720, 6, 4.98020535502968
join, 2027, 721, 259, 204.3931449952813
join, 2028, 722, 237, 182.22003733723443
join, 2029, 723, 232, 195.1622303274255
lookup, 2030, 723, 7, 5.033109139539686
join, 2031, 724, 252, 242.78126101617127
lookup, 2032, 724, 6, 6.371977174604912
lookup, 2033, 724, 9, 8.161558154072278
lookup, 2034, 724, 7, 5.414336286340783
join, 2035, 725, 255, 150.59957396727316
join, 2036, 726, 249, 158.62492514529916
lookup, 2037, 726, 6, 4.244909428407632
join, 2038, 727, 267, 176.76628389667792
join, 2039, 728, 238, 187.78414151305066
lookup, 2040, 728, 6, 6.545190557129625
lookup, 2041, 728, 5, 4.91730753882128
lookup, 2042, 728, 8, 6.22743376207687
lookup, 2043, 728, 7, 6.188817334451312
join, 2044, 729, 234, 155.11648414091144
join, 2045, 730, 244, 181.5297772161123
lookup, 2046, 730, 5, 2.331468746379482
join, 2047, 731, 239, 181.9808270571719
lookup, 2048, 731, 9, 6.800172778030308
lookup, 2049, 731, 7, 5.387177525226049
lookup, 2050, 731, 8, 3.4879770464016624
lookup, 2051, 731, 5, 4.35047348117062
join, 2052, 732, 240, 238.19457863131262
join, 2053, 733, 241, 210.52178281367202
join, 2054, 734, 256, 189.90439306240464
join, 2055, 735, 253, 183.55514771027626
lookup, 2056, 735, 9, 8.78006623938372
lookup, 2057, 735, 5, 1.8881215652072667
join, 2058, 736, 253, 159.5149224179345
join, 2059, 737, 243, 187.84016972572522
lookup, 2060, 737, 6, 4.642189149518128
lookup, 2061, 737, 6, 5.409263196803075
lookup, 2062, 737, 8, 5.4939149031284105
lookup, 2063, 737, 7, 3.5048093841057013
lookup, 2064, 737, 9, 6.604371024990719
lookup, 2065, 737, 6, 4.755837277736223
join, 2066, 738, 269, 165.0996054884366
join, 2067, 739, 246, 213.3236163253615
lookup, 2068, 739, 6, 2.3588236935348568
lookup, 2069, 739, 10, 8.423359860966839
lookup, 2070, 739, 6, 3.7126650636154794
lookup, 2071, 739, 6, 5.033382493402952
join, 2072, 740, 234, 190.06855981792302
lookup, 2073, 740, 8, 9.889001128432902
lookup, 2074, 740, 7, 6.307727132241074
lookup, 2075, 740, 6, 6.456952982131028
join, 2076, 741, 263, 183.4760715183877
lookup, 2077, 741, 4, 3.1696956231860796
lookup, 2078, 741, 8, 10.244225201643518
lookup, 2079, 741, 4, 2.6010910049929064
lookup, 2080, 741, 5, 5.098366617908717
lookup, 2081, 741, 6, 5.131165367735014
lookup, 2082, 741, 6, 5.162835973047418
join, 2083, 742, 245, 203.13809113238605
lookup, 2084, 742, 7, 6.2862418208995905
join, 2085, 743, 255, 221.12002087454306
lookup, 2086, 743, 8, 6.479507988010143
lookup, 2087, 743, 9, 7.6421046017354035
lookup, 2088, 743, 7, 6.793426681975827
lookup, 2089, 743, 7, 5.7205996716443295
lookup, 2090, 743, 6, 5.214930151593502
join, 2091, 744, 260, 222.09591741719427
lookup, 2092, 744, 8, 7.361437603232784
lookup, 2093, 744, 3, 1.066009844163829
lookup, 2094, 744, 5, 5.014627987914389
join, 2095, 745, 246, 207.22621005970336
lookup, 2096, 745, 7, 4.80075054522615
join, 2097, 746, 238, 170.50880045967585
join, 2098, 747, 245, 222.3629369014063
lookup, 2099, 747, 7, 5.467453328298472
lookup, 2100, 747, 5, 1.9840448317876018
lookup, 2101, 747, 6, 3.056841150383624
lookup, 2102, 747, 8, 6.298301228567594
join, 2103, 748, 226, 175.51180738287442
lookup, 2104, 748, 8, 7.83605014019273
lookup, 2105, 748, 9, 6.711705951715221
join, 2106, 749, 251, 196.6774306664631
lookup, 2107, 749, 6, 4.915057178634057
join, 2108, 750, 236, 154.63055160075473
lookup, 2109, 750, 5, 6.104500497756556
lookup, 2110, 750, 5, 2.999125475887264
join, 2111, 751, 270, 195.4790861553667
join, 2112, 752, 258, 156.19658631026735
join, 2113, 753, 238, 208.27104225453868
lookup, 2114, 753, 10, 7.8213266393868635
join, 2115, 754, 263, 209.63054892372782
lookup, 2116, 754, 8, 7.70058997867849
lookup, 2117, 754, 7, 4.011232715778283
lookup, 2118, 754, 5, 4.420620477737534
lookup, 2119, 754, 7, 5.30230688116623
lookup, 2120, 754, 6, 4.935629244807708
lookup, 2121, 754, 6, 4.883372171901441
lookup, 2122, 754, 6, 3.533304640072543
join, 2123, 755, 241, 134.30438211294472
lookup, 2124, 755, 5, 5.838291436145746
join, 2125, 756, 245, 232.66675940933303
join, 2126, 757, 240, 205.11865338472114
join, 2127, 758, 271, 248.034703915951
join, 2128, 759, 238, 214.33242405931944
lookup, 2129, 759, 9, 7.35517837569713
lookup, 2130, 759, 4, 4.567258904396438
lookup, 2131, 759, 8, 6.173998515389609
join, 2132, 760, 284, 206.43678564062455
join, 2133, 761, 262, 233.18253391380944
lookup, 2134, 761, 9, 6.368958064343192
join, 2135, 762, 253, 205.60836456270937
lookup, 2136, 762, 6, 4.874854205640136
lookup, 2137, 762, 7, 5.773561978878434
lookup, 2138, 762, 8, 4.419777112961507
lookup, 2139, 762, 7, 3.3541958704845927
lookup, 2140, 762, 4, 3.449703803376601
join, 2141, 763, 259, 194.1977065348925
join, 2142, 764, 248, 218.6273198697847
join, 2143, 765, 251, 218.2947443929558
join, 2144, 766, 264, 239.62825238090792
join, 2145, 767, 256, 235.5277027325442
lookup, 2146, 767, 4, 4.8143523940361455
lookup, 2147, 767, 5, 5.391959934309643
join, 2148, 768, 247, 220.4659694588068
join, 2149, 769, 263, 187.26837314455827
lookup, 2150, 769, 7, 6.4334909235196465
lookup, 2151, 769, 4, 5.82895146341571
lookup, 2152, 769, 7, 6.677041798808863
lookup, 2153, 769, 8, 5.193234584926905
lookup, 2154, 769, 6, 3.2194136611866404
join, 2155, 770, 248, 184.29186726237268
lookup, 2156, 770, 7, 6.925311079741821
lookup, 2157, 770, 5, 2.329705308911102
lookup, 2158, 770, 6, 4.459446368686191
join, 2159, 771, 274, 245.7775225312623
join, 2160, 772, 280, 199.08466727579193
lookup, 2161, 772, 5, 3.5248576618695937
lookup, 2162, 772, 7, 7.17787163149684
lookup, 2163, 772, 7, 4.518165977497596
lookup, 2164, 772, 10, 8.223324255346126
join, 2165, 773, 236, 185.48745547978012
lookup, 2166, 773, 8, 5.064586584217036
lookup, 2167, 773, 6, 5.289235240277357
join, 2168, 774, 254, 225.58989370848482
lookup, 2169, 774, 8, 7.686195651778706
lookup, 2170, 774, 4, 1.0218562919371923
join, 2171, 775, 251, 192.73867818696436
lookup, 2172, 775, 5, 3.2086133220845037
lookup, 2173, 775, 10, 9.75085174905252
lookup, 2174, 775, 7, 4.65788404848801
lookup, 2175, 775, 7, 5.923552265054401
lookup, 2176, 775, 6, 3.966432536136418
lookup, 2177, 775, 5, 2.110518311479922
lookup, 2178, 775, 10, 5.85340676724935
lookup, 2179, 775, 7, 9.027232920745856
join, 2180, 776, 249, 204.99569438970812
lookup, 2181, 776, 7, 5.329221164554351
lookup, 2182, 776, 8, 6.975713431427721
lookup, 2183, 776, 6, 5.31774354081739
lookup, 2184, 776, 6, 3.1348252428986023
lookup, 2185, 776, 7, 3.6304639233035556
lookup, 2186, 776, 4, 3.538123047882324
lookup, 2187, 776, 9, 4.802708609277424
join, 2188, 777, 272, 232.29941395495018
join, 2189, 778, 240, 150.19828008400702
lookup, 2190, 778, 7, 4.2754344624169365
lookup, 2191, 778, 9, 9.757929568443235
lookup, 2192, 778, 7, 3.659348186112722
lookup, 2193, 778, 8, 7.747934642900152
lookup, 2194, 778, 6, 6.436237372957589
join, 2195, 779, 258, 211.07499826911314
lookup, 2196, 779, 4, 4.8757935093493305
lookup, 2197, 779, 7, 6.694739250954472
join, 2198, 780, 265, 262.23727620930873
join, 2199, 781, 243, 167.4141351843408
lookup, 2200, 781, 6, 5.4705613773484885
lookup, 2201, 781, 7, 5.291664890458416
lookup, 2202, 781, 9, 5.377760891089615
lookup, 2203, 781, 9, 9.334091477525229
lookup, 2204, 781, 7, 5.5777030900150235
lookup, 2205, 781, 5, 4.109525203614919
lookup, 2206, 781, 7, 6.08662527933967
lookup, 2207, 781, 6, 7.749885134043025
lookup, 2208, 781, 5, 2.1231174473751495
lookup, 2209, 781, 3, 2.0606788850957094
lookup, 2210, 781, 7, 7.357368535216935
lookup, 2211, 781, 6, 4.864969057221831
lookup, 2212, 781, 8, 8.63568536195934
join, 2213, 782, 265, 171.6573996752762
lookup, 2214, 782, 6, 2.4410788162481922
lookup, 2215, 782, 8, 5.325710539471922
lookup, 2216, 782, 6, 6.350754391664072
join, 2217, 783, 257, 235.58293143965042
lookup, 2218, 783, 9, 4.172811056957797
lookup, 2219, 783, 7, 4.264022573228847
lookup, 2220, 783, 7, 6.624952484649024
join, 2221, 784, 260, 226.38762596015724
lookup, 2222, 784, 8, 4.19696655299587
lookup, 2223, 784, 7, 6.328284146701037
lookup, 2224, 784, 9, 6.755569030770469
lookup, 2225, 784, 7, 7.02444698688733
join, 2226, 785, 269, 170.98518961383323
lookup, 2227, 785, 8, 7.696414098550066
join, 2228, 786, 257, 226.4923928334957
lookup, 2229, 786, 6, 6.410630195922302
join, 2230, 787, 287, 256.1715067032331
lookup, 2231, 787, 6, 6.183727189233534
lookup, 2232, 787, 6, 6.959511899275741
lookup, 2233, 787, 6, 4.095037791481707
join, 2234, 788, 263, 167.8762870952582
join, 2235, 789, 255, 203.68479158594684
lookup, 2236, 789, 6, 3.1404628611293246
lookup, 2237, 789, 7, 4.482444869925166
join, 2238, 790, 244, 206.8321896182122
lookup, 2239, 790, 5, 3.3048740036640085
lookup, 2240, 790, 7, 4.612421767820077
lookup, 2241, 790, 7, 3.5509555375592936
lookup, 2242, 790, 5, 4.876779779232895
join, 2243, 791, 262, 211.58964389233776
lookup, 2244, 791, 7, 6.154241465291252
lookup, 2245, 791, 9, 7.389317491638715
lookup, 2246, 791, 6, 3.768286220235294
lookup, 2247, 791, 7, 4.8316558566952885
lookup, 2248, 791, 8, 6.949870949705986
lookup, 2249, 791, 9, 6.367746578285907
join, 2250, 792, 262, 182.68334693569963
lookup, 2251, 792, 7, 8.043550942098044
join, 2252, 793, 264, 194.16618662394913
join, 2253, 794, 251, 179.99728605371143
join, 2254, 795, 238, 204.73367513398787
join, 2255, 796, 263, 231.1295725827362
lookup, 2256, 796, 7, 8.271451095069658
lookup, 2257, 796, 8, 5.9202881465805115
join, 2258, 797, 233, 194.11838571421924
join, 2259, 798, 254, 178.0062443173843
join, 2260, 799, 234, 186.45064443070348
lookup, 2261, 799, 6, 4.77534213628118
join, 2262, 800, 272, 173.55376041937234
join, 2263, 801, 238, 216.4540510578175
lookup, 2264, 801, 5, 3.3267772745556123
lookup, 2265, 801, 8, 8.775520791126825
lookup, 2266, 801, 9, 8.20773962855024
lookup, 2267, 801, 4, 2.2311426222845707
lookup, 2268, 801, 8, 5.263459575097449
lookup, 2269, 801, 8, 9.123799074823765
lookup, 2270, 801, 6, 4.531066345188699
lookup, 2271, 801, 8, 4.751753104347875
lookup, 2272, 801, 7, 8.7255323936704
join, 2273, 802, 246, 238.1365418285185
lookup, 2274, 802, 6, 4.004937435400555
lookup, 2275, 802, 7, 4.7483574464366
join, 2276, 803, 255, 146.14626583073627
lookup, 2277, 803, 8, 4.7562896941102535
lookup, 2278, 803, 3, 2.264779731438705
lookup, 2279, 803, 9, 9.784302363270092
join, 2280, 804, 260, 191.68134225586513
lookup, 2281, 804, 7, 4.809347176008751
join, 2282, 805, 284, 273.5055705907614
lookup, 2283, 805, 6, 4.78038317653128
lookup, 2284, 805, 5, 2.640278572872223
join, 2285, 806, 243, 164.72045764209525
lookup, 2286, 806, 7, 4.40915717955648
lookup, 2287, 806, 8, 9.11910937284346
join, 2288, 807, 242, 185.5064536210087
lookup, 2289, 807, 7, 4.913638654549612
lookup, 2290, 807, 6, 2.284387122632223
join, 2291, 808, 244, 178.06905202283986
join, 2292, 809, 267, 204.68627821299737
join, 2293, 810, 242, 174.02852483607552
join, 2294, 811, 285, 187.52132642451318
lookup, 2295, 811, 5, 4.010863684034382
lookup, 2296, 811, 9, 6.916832488429097
lookup, 2297, 811, 9, 8.244862199273312
lookup, 2298, 811, 6, 5.542556328876473
join, 2299, 812, 239, 166.16608020055378
join, 2300, 813, 255, 228.51417867746244
lookup, 2301, 813, 7, 6.245327264599756
lookup, 2302, 813, 7, 7.006138940742634
join, 2303, 814, 252, 190.30957315973393
lookup, 2304, 814, 6, 2.3877149644938376
lookup, 2305, 814, 5, 3.095920576276004
join, 2306, 815, 262, 178.59159669654102
lookup, 2307, 815, 7, 7.3023583463424355
lookup, 2308, 815, 7, 5.270961585878936
join, 2309, 816, 249, 164.47449483758245
lookup, 2310, 816, 7, 4.982879876505232
lookup, 2311, 816, 9, 9.040284375059375
lookup, 2312, 816, 8, 7.632671262969257
join, 2313, 817, 271, 218.20720978503803
join, 2314, 818, 267, 197.12905737811616
join, 2315, 819, 253, 259.0781689882804
lookup, 2316, 819, 7, 6.257816415223804
lookup, 2317, 819, 9, 8.202428636847612
lookup, 2318, 819, 6, 4.498384961268903
lookup, 2319, 819, 5, 3.0947171325464398
lookup, 2320, 819, 5, 3.7327257409575862
lookup, 2321, 819, 7, 6.250198868686996
join, 2322, 820, 265, 246.9859182838216
join, 2323, 821, 253, 154.87782410985508
lookup, 2324, 821, 6, 6.308165331331681
join, 2325, 822, 271, 230.6287592323602
join, 2326, 823, 220, 167.37021787204753
lookup, 2327, 823, 8, 6.5650713397481955
lookup, 2328, 823, 6, 1.9961862170237712
lookup, 2329, 823, 7, 7.79408302473076
lookup, 2330, 823, 7, 3.094134790568616
join, 2331, 824, 245, 207.5062179913411
lookup, 2332, 824, 8, 6.534872935059845
lookup, 2333, 824, 5, 4.221782551019008
lookup, 2334, 824, 6, 5.331090703930101
lookup, 2335, 824, 6, 2.908588348010898
lookup, 2336, 824, 9, 7.363926015342636
join, 2337, 825, 254, 173.090458284898
join, 2338, 826, 261, 171.2098292171708
lookup, 2339, 826, 9, 7.765289565811607
lookup, 2340, 826, 9, 8.996602725860523
join, 2341, 827, 258, 228.01181609415647
join, 2342, 828, 243, 194.00886001324756
lookup, 2343, 828, 8, 8.887427165714328
lookup, 2344, 828, 8, 6.696340629362648
lookup, 2345, 828, 7, 4.852721472156228
join, 2346, 829, 269, 232.49300746815578
lookup, 2347, 829, 5, 3.380111034933146
lookup, 2348, 829, 9, 8.842739172279783
lookup, 2349, 829, 6, 4.864735325714728
join, 2350, 830, 235, 259.88817656266656
lookup, 2351, 830, 8, 4.711389651629451
lookup, 2352, 830, 6, 3.1749483684724478
lookup, 2353, 830, 6, 4.899503990677713
join, 2354, 831, 270, 194.5565474614114
lookup, 2355, 831, 6, 5.6970597837570525
lookup, 2356, 831, 7, 4.263106859437735
join, 2357, 832, 257, 174.53044646822087
lookup, 2358, 832, 8, 7.6837640517149435
lookup, 2359, 832, 8, 7.471185757230305
lookup, 2360, 832, 8, 2.295208534877485
lookup, 2361, 832, 5, 4.0012075807690355
lookup, 2362, 832, 6, 4.0284650760546175
lookup, 2363, 832, 8, 7.26745637979109
lookup, 2364, 832, 7, 2.644218015078638
lookup, 2365, 832, 6, 6.157010905582989
lookup, 2366, 832, 10, 5.455733671748327
lookup, 2367, 832, 9, 7.165119974060867
lookup, 2368, 832, 7, 4.956083894913229
lookup, 2369, 832, 7, 6.679883866915258
lookup, 2370, 832, 5, 5.305394658216569
lookup, 2371, 832, 6, 2.7088697503213344
lookup, 2372, 832, 5, 1.7813537345876824
join, 2373, 833, 245, 222.04377634666673
join, 2374, 834, 259, 187.48627594765648
lookup, 2375, 834, 5, 3.3372775976672084
lookup, 2376, 834, 6, 3.0145227069750917
lookup, 2377, 834, 5, 2.808671291229926
lookup, 2378, 834, 6, 5.858834718593165
lookup, 2379, 834, 6, 6.9527037438666675
lookup, 2380, 834, 7, 5.754285610968334
join, 2381, 835, 249, 235.1539459770291
lookup, 2382, 835, 10, 7.871709766265067
lookup, 2383, 835, 8, 5.365564596260373
join, 2384, 836, 250, 207.78022020854524
lookup, 2385, 836, 8, 6.457762218489355
lookup, 2386, 836, 5, 3.6960445978336036
lookup, 2387, 836, 7, 6.177598383952432
lookup, 2388, 836, 8, 6.197697998975697
lookup, 2389, 836, 4, 2.3069369851850867
join, 2390, 837, 255, 235.67263684987645
lookup, 2391, 837, 6, 5.790839320916979
join, 2392, 838, 251, 199.35342612501657
lookup, 2393, 838, 7, 4.0665018424651915
join, 2394, 839, 253, 190.26983061695296
lookup, 2395, 839, 7, 7.60217059304801
lookup, 2396, 839, 4, 0.8050419504288892
join, 2397, 840, 252, 200.1320371850632
lookup, 2398, 840, 5, 3.4291824081264903
lookup, 2399, 840, 4, 3.182448934124023
lookup, 2400, 840, 9, 9.086774874021485
join, 2401, 841, 258, 195.86886629227857
join, 2402, 842, 265, 217.96379407391163
join, 2403, 843, 255, 225.27965770831125
lookup, 2404, 843, 5, 3.7283549782717205
lookup, 2405, 843, 3, 2.9401843310532656
lookup, 2406, 843, 6, 4.106939175638687
lookup, 2407, 843, 7, 6.530048911313373
lookup, 2408, 843, 7, 4.3929698830928245
lookup, 2409, 843, 4, 2.741101963625639
join, 2410, 844, 251, 194.69184873925244
lookup, 2411, 844, 6, 2.948041667415361
lookup, 2412, 844, 6, 4.8394123262472615
lookup, 2413, 844, 6, 8.545645355658037
lookup, 2414, 844, 5, 3.136371825576017
join, 2415, 845, 248, 212.3932123229634
lookup, 2416, 845, 5, 2.2710946563632604
join, 2417, 846, 263, 205.9589255451313
lookup, 2418, 846, 6, 4.5359856712108675
join, 2419, 847, 265, 212.24603080648487
join, 2420, 848, 247, 189.12678980757394
lookup, 2421, 848, 9, 9.865342526746616
join, 2422, 849, 255, 167.1132592414546
join, 2423, 850, 273, 173.53004563944555
join, 2424, 851, 252, 268.0819157002753
lookup, 2425, 851, 8, 6.841612122456241
join, 2426, 852, 266, 177.0927148122595
join, 2427, 853, 267, 223.34450980186085
lookup, 2428, 853, 7, 5.794618797841203
join, 2429, 854, 256, 256.02382495373524
lookup, 2430, 854, 8, 3.095779408953114
join, 2431, 855, 255, 226.67630229741224
lookup, 2432, 855, 9, 6.819461970058316
lookup, 2433, 855, 5, 2.0032045389094635
lookup, 2434, 855, 7, 2.511066694983911
join, 2435, 856, 251, 190.77456802183718
lookup, 2436, 856, 9, 10.61126837046524
join, 2437, 857, 257, 249.87056272200817
lookup, 2438, 857, 7, 5.665969280767737
lookup, 2439, 857, 8, 4.825205283230966
lookup, 2440, 857, 6, 7.330634523664241
lookup, 2441, 857, 10, 6.226674445413119
lookup, 2442, 857, 4, 5.581555458029836
lookup, 2443, 857, 5, 4.812053055858757
join, 2444, 858, 256, 225.75493369905706
lookup, 2445, 858, 9, 7.671005031808228
lookup, 2446, 858, 8, 4.960791368804163
lookup, 2447, 858, 6, 6.16285524914992
lookup, 2448, 858, 6, 5.143532673237643
join, 2449, 859, 253, 233.92380168403616
join, 2450, 860, 254, 183.3199197466875
join, 2451, 861, 238, 176.27317459022697
lookup, 2452, 861, 5, 5.460868690945919
lookup, 2453, 861, 9, 6.596083066845573
join, 2454, 862, 273, 206.66541019815847
lookup, 2455, 862, 9, 8.046604133402681
join, 2456, 863, 269, 182.27128205717761
join, 2457, 864, 254, 212.31307060452386
lookup, 2458, 864, 7, 8.62475891802647
lookup, 2459, 864, 7, 7.336760696314385
join, 2460, 865, 246, 194.96828262183985
join, 2461, 866, 269, 230.14882620494845
lookup, 2462, 866, 9, 7.060688125115089
join, 2463, 867, 274, 221.4382702499154
lookup, 2464, 867, 7, 3.752126553692654
lookup, 2465, 867, 6, 3.837202206005127
lookup, 2466, 867, 5, 3.611728644371712
lookup, 2467, 867, 5, 5.009778738448695
join, 2468, 868, 281, 234.74785618778967
join, 2469, 869, 243, 183.30783846459653
lookup, 2470, 869, 7, 4.147291740237076
join, 2471, 870, 270, 263.34693947268136
join, 2472, 871, 254, 222.9486330616773
join, 2473, 872, 280, 193.55902333924547
join, 2474, 873, 253, 161.91181769867978
lookup, 2475, 873, 6, 4.316540861860675
lookup, 2476, 873, 5, 4.843501925618149
lookup, 2477, 873, 5, 4.159015813863185
lookup, 2478, 873, 6, 3.0422518636528926
lookup, 2479, 873, 8, 7.40051327691348
lookup, 2480, 873, 8, 5.986290090377042
join, 2481, 874, 267, 184.02244254583658
lookup, 2482, 874, 6, 6.733141446496057
lookup, 2483, 874, 8, 5.907192979370405
lookup, 2484, 874, 6, 4.895872557384293
lookup, 2485, 874, 8, 10.416696295755257
lookup, 2486, 874, 11, 8.198588110215265
lookup, 2487, 874, 6, 6.240226179412948
lookup, 2488, 874, 6, 3.1261307541610894
lookup, 2489, 874, 8, 6.555576062956461
join, 2490, 875, 284, 227.75437094474114
lookup, 2491, 875, 10, 5.29862136417829
join, 2492, 876, 229, 134.09832628298417
join, 2493, 877, 268, 192.32313005445255
lookup, 2494, 877, 7, 6.446540147889403
join, 2495, 878, 248, 166.28773157134344
lookup, 2496, 878, 7, 7.353129744514987
lookup, 2497, 878, 7, 2.767369204680292
join, 2498, 879, 266, 200.97978091295118
lookup, 2499, 879, 3, 3.0162499579988893
lookup, 2500, 879, 5, 4.017511135843477
lookup, 2501, 879, 7, 7.056147274317452
lookup, 2502, 879, 6, 4.781605799190514
join, 2503, 880, 249, 167.26329196097916
join, 2504, 881, 241, 218.80376126432978
join, 2505, 882, 255, 190.09525703208507
lookup, 2506, 882, 5, 2.727797349041123
lookup, 2507, 882, 8, 6.4707395146936895
join, 2508, 883, 260, 219.71030012959423
join, 2509, 884, 276, 207.3030313528351
join, 2510, 885, 265, 278.5294821247444
lookup, 2511, 885, 6, 2.716087374303326
lookup, 2512, 885, 9, 10.177704519819118
join, 2513, 886, 244, 195.16576440176976
lookup, 2514, 886, 8, 9.526435168755228
lookup, 2515, 886, 10, 7.752217704621689
lookup, 2516, 886, 6, 4.417802963035555
